"ROWID","CREATORID","CREATEDTIME","MODIFIEDTIME","case_rowid","activity_type","activity_description","activity_datetime","officer_rowid","attachment_url"
"49093000000168522","49093000000013007","2026-06-28 13:44:59:742","2026-06-28 13:44:59:742","49093000000157671","Case Review","Natus itaque aliquid explicabo quaerat quos nemo praesentium.","2025-02-02 03:21:46","49093000000157205","https://crimesight.ai/activity/607587"
"49093000000168523","49093000000013007","2026-06-28 13:44:59:742","2026-06-28 13:44:59:742","49093000000157672","Evidence Collection","Nulla velit atque temporibus dolor ipsam ipsum aperiam sed.","2025-07-26 20:16:50","49093000000157122","https://crimesight.ai/activity/651277"
"49093000000168524","49093000000013007","2026-06-28 13:44:59:742","2026-06-28 13:44:59:742","49093000000157672","Victim Statement","Voluptatibus corrupti vel nihil hic beatae similique ducimus ad id illo error iste minima.","2025-05-21 07:38:13","49093000000157138","https://crimesight.ai/activity/963453"
"49093000000168525","49093000000013007","2026-06-28 13:44:59:742","2026-06-28 13:44:59:742","49093000000157673","Crime Scene Visit","Ipsum voluptatum maxime et in repellendus laboriosam error suscipit optio odio molestias ut ipsa quas.","2025-02-28 14:48:00","49093000000157042","https://crimesight.ai/activity/839081"
"49093000000168526","49093000000013007","2026-06-28 13:44:59:742","2026-06-28 13:44:59:742","49093000000157673","Victim Statement","Aliquam praesentium nemo est expedita facilis delectus earum cupiditate eligendi quasi.","2025-11-28 04:11:17","49093000000157185","https://crimesight.ai/activity/177449"
"49093000000168527","49093000000013007","2026-06-28 13:44:59:742","2026-06-28 13:44:59:742","49093000000157673","Document Verification","Cum iusto perspiciatis labore corrupti voluptatum consectetur accusantium repudiandae.","2024-10-25 14:09:28","49093000000157108","https://crimesight.ai/activity/773187"
"49093000000168528","49093000000013007","2026-06-28 13:44:59:742","2026-06-28 13:44:59:742","49093000000157673","Witness Examination","Nisi earum distinctio voluptatum asperiores delectus ratione consequuntur explicabo atque error illum explicabo.","2026-03-01 11:12:13","49093000000157036","https://crimesight.ai/activity/843323"
"49093000000168529","49093000000013007","2026-06-28 13:44:59:742","2026-06-28 13:44:59:742","49093000000157674","Search Operation","Vel quidem voluptates voluptate culpa exercitationem doloribus autem odit accusantium quas esse blanditiis.","2025-07-18 09:26:49","49093000000157067","https://crimesight.ai/activity/694554"
"49093000000168530","49093000000013007","2026-06-28 13:44:59:742","2026-06-28 13:44:59:742","49093000000157674","Evidence Collection","Quidem ad minus libero in animi deserunt accusamus facere voluptatum ipsam.","2026-04-12 09:26:02","49093000000157081","https://crimesight.ai/activity/745683"
"49093000000168531","49093000000013007","2026-06-28 13:44:59:742","2026-06-28 13:44:59:742","49093000000157674","Crime Scene Visit","Minus ut necessitatibus saepe similique esse possimus.","2025-04-03 19:48:41","49093000000157140","https://crimesight.ai/activity/760543"
"49093000000168532","49093000000013007","2026-06-28 13:44:59:743","2026-06-28 13:44:59:743","49093000000157674","Search Operation","Quis neque sint cupiditate hic deleniti perspiciatis quaerat optio sed tenetur totam voluptatibus non quod.","2025-07-10 00:23:04","49093000000157095","https://crimesight.ai/activity/643986"
"49093000000168533","49093000000013007","2026-06-28 13:44:59:743","2026-06-28 13:44:59:743","49093000000157674","Suspect Interrogation","Saepe quia modi alias nulla magni atque minima facere.","2025-10-14 10:12:19","49093000000157115","https://crimesight.ai/activity/662489"
"49093000000168534","49093000000013007","2026-06-28 13:44:59:743","2026-06-28 13:44:59:743","49093000000157675","CCTV Analysis","Voluptatem exercitationem quod quis veritatis perferendis sapiente.","2026-02-17 06:58:55","49093000000157083","https://crimesight.ai/activity/777329"
"49093000000168535","49093000000013007","2026-06-28 13:44:59:743","2026-06-28 13:44:59:743","49093000000157675","CCTV Analysis","Voluptatem doloribus cum sapiente aliquid temporibus praesentium veritatis.","2025-12-23 03:26:15","49093000000157048","https://crimesight.ai/activity/260896"
"49093000000168536","49093000000013007","2026-06-28 13:44:59:743","2026-06-28 13:44:59:743","49093000000157676","Crime Scene Visit","Voluptas nemo consequatur delectus quod ea debitis voluptatibus.","2025-08-06 01:25:25","49093000000157080","https://crimesight.ai/activity/729564"
"49093000000168537","49093000000013007","2026-06-28 13:44:59:743","2026-06-28 13:44:59:743","49093000000157676","Evidence Collection","Ducimus voluptate corrupti incidunt at commodi temporibus hic commodi.","2025-12-24 05:48:30","49093000000157065","https://crimesight.ai/activity/209631"
"49093000000168538","49093000000013007","2026-06-28 13:44:59:743","2026-06-28 13:44:59:743","49093000000157676","CCTV Analysis","Hic a totam aut eligendi impedit praesentium repudiandae.","2025-10-14 23:13:07","49093000000157103","https://crimesight.ai/activity/693639"
"49093000000168539","49093000000013007","2026-06-28 13:44:59:743","2026-06-28 13:44:59:743","49093000000157676","Evidence Collection","Officia unde eos quae vel ipsum ratione consequuntur in perspiciatis dicta quibusdam natus.","2025-06-16 00:26:47","49093000000157204","https://crimesight.ai/activity/172058"
"49093000000168540","49093000000013007","2026-06-28 13:44:59:743","2026-06-28 13:44:59:743","49093000000157676","Victim Statement","Aperiam repudiandae nulla rerum ipsa minus enim.","2024-07-14 01:08:18","49093000000157063","https://crimesight.ai/activity/658811"
"49093000000168541","49093000000013007","2026-06-28 13:44:59:743","2026-06-28 13:44:59:743","49093000000157677","Suspect Interrogation","Quaerat aperiam officiis laboriosam officia veritatis impedit officiis sint maxime quod occaecati architecto rerum repellat.","2025-05-26 04:31:28","49093000000157113","https://crimesight.ai/activity/226896"
"49093000000168542","49093000000013007","2026-06-28 13:44:59:743","2026-06-28 13:44:59:743","49093000000157677","Victim Statement","Accusantium est fugiat voluptate temporibus optio nostrum itaque explicabo optio itaque aut dolorum.","2025-02-05 16:32:53","49093000000157199","https://crimesight.ai/activity/843925"
"49093000000168543","49093000000013007","2026-06-28 13:44:59:743","2026-06-28 13:44:59:743","49093000000157677","Case Review","Sit molestias ipsam quasi occaecati ut molestias incidunt exercitationem necessitatibus ratione tempore pariatur dolore aut cumque.","2024-10-15 15:26:18","49093000000157204","https://crimesight.ai/activity/575970"
"49093000000168544","49093000000013007","2026-06-28 13:44:59:743","2026-06-28 13:44:59:743","49093000000157678","Witness Examination","Eaque soluta sequi molestias suscipit officiis dicta magnam quis unde omnis consectetur a dolorem consectetur nihil.","2024-10-31 18:59:16","49093000000157043","https://crimesight.ai/activity/124062"
"49093000000168545","49093000000013007","2026-06-28 13:44:59:743","2026-06-28 13:44:59:743","49093000000157678","Document Verification","Possimus aut magnam ad qui iure occaecati expedita.","2024-12-09 07:07:33","49093000000157174","https://crimesight.ai/activity/859836"
"49093000000168546","49093000000013007","2026-06-28 13:44:59:743","2026-06-28 13:44:59:743","49093000000157678","Forensic Examination","Eveniet modi maxime dicta accusamus aspernatur nisi officiis doloremque.","2025-10-08 15:22:23","49093000000157147","https://crimesight.ai/activity/180804"
"49093000000168547","49093000000013007","2026-06-28 13:44:59:743","2026-06-28 13:44:59:743","49093000000157679","Victim Statement","Occaecati quisquam quidem sapiente id vitae officia id.","2026-06-23 14:49:05","49093000000157034","https://crimesight.ai/activity/894949"
"49093000000168548","49093000000013007","2026-06-28 13:44:59:743","2026-06-28 13:44:59:743","49093000000157679","Case Review","Cum architecto ex minus impedit id aperiam adipisci dignissimos non accusantium reiciendis ea ducimus error distinctio.","2024-07-11 01:09:29","49093000000157135","https://crimesight.ai/activity/978673"
"49093000000168549","49093000000013007","2026-06-28 13:44:59:743","2026-06-28 13:44:59:743","49093000000157679","CCTV Analysis","Beatae distinctio praesentium dolore autem distinctio repellat rem.","2025-11-12 21:16:35","49093000000157209","https://crimesight.ai/activity/117029"
"49093000000168550","49093000000013007","2026-06-28 13:44:59:743","2026-06-28 13:44:59:743","49093000000157679","Forensic Examination","Voluptas quia doloremque consequuntur incidunt architecto provident praesentium consequuntur.","2026-05-11 22:47:27","49093000000157063","https://crimesight.ai/activity/162052"
"49093000000168551","49093000000013007","2026-06-28 13:44:59:743","2026-06-28 13:44:59:743","49093000000157680","Witness Examination","Hic facilis voluptatem delectus id qui quo sapiente iste ut optio maxime rerum.","2025-02-02 14:09:41","49093000000157059","https://crimesight.ai/activity/427386"
"49093000000168552","49093000000013007","2026-06-28 13:44:59:743","2026-06-28 13:44:59:743","49093000000157680","Search Operation","Neque atque tempore quidem dignissimos beatae quidem cum blanditiis ratione iure iusto totam consectetur delectus corporis.","2025-03-20 13:03:51","49093000000157128","https://crimesight.ai/activity/429205"
"49093000000168553","49093000000013007","2026-06-28 13:44:59:743","2026-06-28 13:44:59:743","49093000000157680","Forensic Examination","Animi cumque recusandae commodi eum nesciunt occaecati sequi hic natus corporis nulla blanditiis inventore.","2025-12-13 18:00:00","49093000000157159","https://crimesight.ai/activity/239800"
"49093000000168554","49093000000013007","2026-06-28 13:44:59:743","2026-06-28 13:44:59:743","49093000000157680","Suspect Interrogation","Culpa dignissimos mollitia animi tempore iure provident a ipsum animi amet doloremque laboriosam.","2026-05-30 13:48:33","49093000000157129","https://crimesight.ai/activity/363296"
"49093000000168555","49093000000013007","2026-06-28 13:44:59:743","2026-06-28 13:44:59:743","49093000000157680","Crime Scene Visit","Deserunt quas pariatur laboriosam enim ipsa magni ipsum est ducimus adipisci aspernatur sequi.","2025-08-12 17:05:24","49093000000157082","https://crimesight.ai/activity/685231"
"49093000000168556","49093000000013007","2026-06-28 13:44:59:743","2026-06-28 13:44:59:743","49093000000157681","Search Operation","Ducimus eius non quos sequi tempore modi.","2024-08-21 20:46:02","49093000000157052","https://crimesight.ai/activity/292842"
"49093000000168557","49093000000013007","2026-06-28 13:44:59:744","2026-06-28 13:44:59:744","49093000000157681","Search Operation","Incidunt sint similique earum maiores enim rem explicabo sapiente dignissimos voluptates placeat amet blanditiis nesciunt.","2024-09-15 04:09:22","49093000000157144","https://crimesight.ai/activity/679226"
"49093000000168558","49093000000013007","2026-06-28 13:44:59:744","2026-06-28 13:44:59:744","49093000000157681","Suspect Interrogation","Iure doloribus consequatur ipsa est modi nesciunt odit doloribus id maxime recusandae soluta.","2026-01-25 05:13:07","49093000000157119","https://crimesight.ai/activity/525048"
"49093000000168559","49093000000013007","2026-06-28 13:44:59:744","2026-06-28 13:44:59:744","49093000000157681","Forensic Examination","Necessitatibus dolor tempora eligendi sunt magnam quae facere maiores delectus.","2025-03-18 00:50:30","49093000000157174","https://crimesight.ai/activity/453203"
"49093000000168560","49093000000013007","2026-06-28 13:44:59:744","2026-06-28 13:44:59:744","49093000000157681","Suspect Interrogation","Iusto distinctio aspernatur vero rerum officiis minima ad amet eius mollitia commodi dolore vel eos earum.","2026-02-13 13:44:35","49093000000157055","https://crimesight.ai/activity/103043"
"49093000000168561","49093000000013007","2026-06-28 13:44:59:744","2026-06-28 13:44:59:744","49093000000157682","Crime Scene Visit","Mollitia nobis molestiae tempore ducimus id cupiditate ratione ab.","2025-04-21 03:39:12","49093000000157150","https://crimesight.ai/activity/527665"
"49093000000168562","49093000000013007","2026-06-28 13:44:59:744","2026-06-28 13:44:59:744","49093000000157682","Victim Statement","Odio quia earum accusamus voluptatum ipsum quisquam eius dolorem dignissimos laboriosam vero maiores.","2026-05-08 21:31:25","49093000000157169","https://crimesight.ai/activity/466696"
"49093000000168563","49093000000013007","2026-06-28 13:44:59:744","2026-06-28 13:44:59:744","49093000000157683","Suspect Interrogation","Enim voluptatum illum porro aut unde corrupti voluptatem animi vero mollitia officiis reiciendis quaerat.","2025-03-17 04:38:20","49093000000157106","https://crimesight.ai/activity/181353"
"49093000000168565","49093000000013007","2026-06-28 13:44:59:969","2026-06-28 13:44:59:969","49093000000157683","Forensic Examination","Perferendis ea itaque fuga dolorum cupiditate sapiente quas consequatur.","2024-07-21 00:24:22","49093000000157169","https://crimesight.ai/activity/319835"
"49093000000168566","49093000000013007","2026-06-28 13:44:59:969","2026-06-28 13:44:59:969","49093000000157683","Witness Examination","Atque adipisci exercitationem ullam sunt occaecati eum quod quae quibusdam eum eveniet maiores cumque aut.","2025-08-30 00:38:18","49093000000157131","https://crimesight.ai/activity/822057"
"49093000000168567","49093000000013007","2026-06-28 13:44:59:969","2026-06-28 13:44:59:969","49093000000157683","CCTV Analysis","Adipisci ex modi sequi sunt aperiam ipsam possimus.","2025-01-06 05:40:31","49093000000157206","https://crimesight.ai/activity/913836"
