"ROWID","CREATORID","CREATEDTIME","MODIFIEDTIME","case_rowid","evidence_type_rowid","evidence_name","description","file_url","collected_by_rowid","collection_datetime","chain_of_custody","forensic_status"
"49093000000166787","49093000000013007","2026-06-28 13:40:59:643","2026-06-28 13:40:59:643","49093000000157657","49093000000164374","Fingerprint Sample","Dolorem dolorem odit ipsam nostrum quas tempore.","https://crimesight.ai/evidence/896414","49093000000157205","2025-01-07 07:08:04","Collected","Under Examination"
"49093000000166788","49093000000013007","2026-06-28 13:40:59:643","2026-06-28 13:40:59:643","49093000000157657","49093000000164380","Laptop","Explicabo ex earum modi inventore ullam ex aut.","https://crimesight.ai/evidence/588979","49093000000157139","2026-03-28 23:07:19","Presented in Court","Under Examination"
"49093000000166789","49093000000013007","2026-06-28 13:40:59:643","2026-06-28 13:40:59:643","49093000000157657","49093000000164379","Mobile Phone","Perferendis eligendi nihil soluta in soluta eligendi impedit dignissimos.","https://crimesight.ai/evidence/825793","49093000000157117","2025-08-25 01:20:48","Stored in Evidence Room","Pending"
"49093000000166790","49093000000013007","2026-06-28 13:40:59:643","2026-06-28 13:40:59:643","49093000000157657","49093000000164373","Blood Sample","Dicta enim quaerat voluptate vero quidem exercitationem laboriosam nobis ea aperiam quam.","https://crimesight.ai/evidence/798802","49093000000157061","2025-08-12 11:42:01","Transferred to FSL","Completed"
"49093000000166791","49093000000013007","2026-06-28 13:40:59:643","2026-06-28 13:40:59:643","49093000000157658","49093000000164374","DNA Sample","Optio maiores illo distinctio necessitatibus excepturi.","https://crimesight.ai/evidence/605295","49093000000157080","2025-08-29 19:15:42","Transferred to FSL","Matched"
"49093000000166792","49093000000013007","2026-06-28 13:40:59:643","2026-06-28 13:40:59:643","49093000000157658","49093000000164375","Document","Saepe ipsa beatae suscipit itaque reprehenderit.","https://crimesight.ai/evidence/431111","49093000000157195","2025-07-15 16:05:56","Stored in Evidence Room","Matched"
"49093000000166793","49093000000013007","2026-06-28 13:40:59:643","2026-06-28 13:40:59:643","49093000000157658","49093000000164373","Vehicle","Numquam nam omnis non nostrum aspernatur magni omnis excepturi quis aut distinctio debitis.","https://crimesight.ai/evidence/506675","49093000000157170","2026-03-22 00:55:26","Stored in Evidence Room","Under Examination"
"49093000000166794","49093000000013007","2026-06-28 13:40:59:643","2026-06-28 13:40:59:643","49093000000157658","49093000000164376","Vehicle","Cum soluta tempore quas explicabo ducimus quos.","https://crimesight.ai/evidence/189240","49093000000157174","2026-04-25 04:02:56","Collected","Matched"
"49093000000166795","49093000000013007","2026-06-28 13:40:59:643","2026-06-28 13:40:59:643","49093000000157659","49093000000164375","Vehicle","Modi molestiae voluptate excepturi sed veritatis vitae porro error excepturi ullam aliquid.","https://crimesight.ai/evidence/519492","49093000000157151","2024-07-02 10:50:53","Transferred to FSL","Pending"
"49093000000166796","49093000000013007","2026-06-28 13:40:59:643","2026-06-28 13:40:59:643","49093000000157659","49093000000164376","Crime Scene Photograph","Architecto eum voluptatibus dignissimos possimus officiis accusamus similique inventore et delectus.","https://crimesight.ai/evidence/763506","49093000000157063","2026-03-13 01:53:41","Stored in Evidence Room","Under Examination"
"49093000000166797","49093000000013007","2026-06-28 13:40:59:643","2026-06-28 13:40:59:643","49093000000157659","49093000000164372","Document","Quam dolores est totam dolores quo dolore molestiae ad necessitatibus eveniet.","https://crimesight.ai/evidence/560820","49093000000157073","2025-08-15 07:11:23","Stored in Evidence Room","Pending"
"49093000000166798","49093000000013007","2026-06-28 13:40:59:644","2026-06-28 13:40:59:644","49093000000157659","49093000000164378","Document","Voluptas animi veritatis accusantium accusantium reprehenderit officia ea nulla facilis.","https://crimesight.ai/evidence/796059","49093000000157058","2025-08-16 08:37:33","Presented in Court","Not Matched"
"49093000000166799","49093000000013007","2026-06-28 13:40:59:644","2026-06-28 13:40:59:644","49093000000157660","49093000000164375","Document","Ratione ex architecto delectus possimus cum.","https://crimesight.ai/evidence/502232","49093000000157045","2024-07-06 20:56:35","Transferred to FSL","Matched"
"49093000000166800","49093000000013007","2026-06-28 13:40:59:644","2026-06-28 13:40:59:644","49093000000157660","49093000000164373","Knife","Dicta sint iusto eos possimus nemo.","https://crimesight.ai/evidence/786094","49093000000157183","2025-07-28 19:17:04","Collected","Completed"
"49093000000166801","49093000000013007","2026-06-28 13:40:59:644","2026-06-28 13:40:59:644","49093000000157660","49093000000164375","Mobile Phone","Earum vitae illo omnis aut non atque nesciunt sed.","https://crimesight.ai/evidence/112312","49093000000157145","2025-06-14 09:14:09","Stored in Evidence Room","Not Matched"
"49093000000166802","49093000000013007","2026-06-28 13:40:59:644","2026-06-28 13:40:59:644","49093000000157660","49093000000164375","DNA Sample","Vero illo similique saepe sunt reiciendis.","https://crimesight.ai/evidence/484294","49093000000157086","2025-02-26 18:26:22","Stored in Evidence Room","Completed"
"49093000000166803","49093000000013007","2026-06-28 13:40:59:644","2026-06-28 13:40:59:644","49093000000157661","49093000000164373","CCTV Footage","Ipsum placeat dolorum facilis magnam at consequuntur ad corporis velit quaerat velit aliquid.","https://crimesight.ai/evidence/878527","49093000000157102","2025-06-22 18:30:14","Transferred to FSL","Matched"
"49093000000166804","49093000000013007","2026-06-28 13:40:59:644","2026-06-28 13:40:59:644","49093000000157661","49093000000164377","Vehicle","Ad suscipit beatae doloribus ratione at et dignissimos eaque nulla.","https://crimesight.ai/evidence/866183","49093000000157072","2026-06-18 04:11:07","Presented in Court","Pending"
"49093000000166805","49093000000013007","2026-06-28 13:40:59:644","2026-06-28 13:40:59:644","49093000000157662","49093000000164374","Document","Exercitationem laborum nihil a quisquam perferendis molestias totam sapiente sunt.","https://crimesight.ai/evidence/939632","49093000000157127","2025-07-21 22:56:06","Presented in Court","Pending"
"49093000000166806","49093000000013007","2026-06-28 13:40:59:644","2026-06-28 13:40:59:644","49093000000157662","49093000000164374","Fingerprint Sample","Iusto doloremque nostrum accusantium vero quasi quia laboriosam minima non.","https://crimesight.ai/evidence/560326","49093000000157052","2026-01-31 13:56:38","Transferred to FSL","Matched"
"49093000000166807","49093000000013007","2026-06-28 13:40:59:644","2026-06-28 13:40:59:644","49093000000157663","49093000000164372","Crime Scene Photograph","Delectus dolor eaque perferendis nam cumque porro.","https://crimesight.ai/evidence/152269","49093000000157162","2026-05-11 18:10:41","Transferred to FSL","Pending"
"49093000000166808","49093000000013007","2026-06-28 13:40:59:644","2026-06-28 13:40:59:644","49093000000157663","49093000000164373","DNA Sample","Perferendis beatae odio nobis in nam enim nesciunt qui cupiditate.","https://crimesight.ai/evidence/707363","49093000000157163","2024-07-18 07:38:56","Transferred to FSL","Matched"
"49093000000166809","49093000000013007","2026-06-28 13:40:59:644","2026-06-28 13:40:59:644","49093000000157664","49093000000164377","Knife","Et ipsam cum nemo reprehenderit excepturi voluptatum cupiditate asperiores autem quidem minus in.","https://crimesight.ai/evidence/889804","49093000000157054","2026-01-05 22:00:26","Transferred to FSL","Completed"
"49093000000166810","49093000000013007","2026-06-28 13:40:59:644","2026-06-28 13:40:59:644","49093000000157665","49093000000164371","Document","Atque mollitia cupiditate repellendus similique quas consectetur et ducimus dicta itaque qui.","https://crimesight.ai/evidence/230032","49093000000157092","2026-01-14 02:11:03","Stored in Evidence Room","Completed"
"49093000000166811","49093000000013007","2026-06-28 13:40:59:644","2026-06-28 13:40:59:644","49093000000157665","49093000000164378","DNA Sample","Itaque esse quia culpa provident impedit hic.","https://crimesight.ai/evidence/316472","49093000000157193","2025-10-03 00:55:35","Collected","Under Examination"
"49093000000166812","49093000000013007","2026-06-28 13:40:59:644","2026-06-28 13:40:59:644","49093000000157665","49093000000164380","Fingerprint Sample","Nostrum earum ipsum natus modi nulla id nulla.","https://crimesight.ai/evidence/170886","49093000000157180","2025-02-17 20:29:42","Stored in Evidence Room","Completed"
"49093000000166813","49093000000013007","2026-06-28 13:40:59:644","2026-06-28 13:40:59:644","49093000000157665","49093000000164380","CCTV Footage","Quasi vero ex aperiam sapiente beatae perspiciatis fugit quae et adipisci tenetur est.","https://crimesight.ai/evidence/683417","49093000000157190","2024-06-30 10:19:11","Presented in Court","Not Matched"
"49093000000166814","49093000000013007","2026-06-28 13:40:59:644","2026-06-28 13:40:59:644","49093000000157666","49093000000164371","Document","Sint deleniti voluptatibus modi rerum magnam aspernatur quam dolore.","https://crimesight.ai/evidence/994829","49093000000157184","2024-12-31 03:29:49","Stored in Evidence Room","Matched"
"49093000000166815","49093000000013007","2026-06-28 13:40:59:644","2026-06-28 13:40:59:644","49093000000157666","49093000000164373","Laptop","Adipisci voluptatem pariatur velit praesentium sapiente cupiditate eligendi eveniet vel possimus earum architecto.","https://crimesight.ai/evidence/967393","49093000000157077","2026-03-20 09:36:51","Presented in Court","Not Matched"
"49093000000166816","49093000000013007","2026-06-28 13:40:59:644","2026-06-28 13:40:59:644","49093000000157666","49093000000164371","CCTV Footage","Eaque nihil debitis numquam vero itaque voluptate rem delectus reiciendis eaque.","https://crimesight.ai/evidence/557765","49093000000157075","2025-10-18 06:33:05","Collected","Completed"
"49093000000166817","49093000000013007","2026-06-28 13:40:59:644","2026-06-28 13:40:59:644","49093000000157667","49093000000164378","DNA Sample","Excepturi voluptates nostrum ea magni debitis ullam animi explicabo commodi minima pariatur ducimus.","https://crimesight.ai/evidence/441121","49093000000157172","2024-07-18 05:20:29","Transferred to FSL","Completed"
"49093000000166818","49093000000013007","2026-06-28 13:40:59:644","2026-06-28 13:40:59:644","49093000000157667","49093000000164374","Document","Numquam similique dolorem unde eum eligendi itaque omnis voluptates esse deleniti explicabo.","https://crimesight.ai/evidence/516489","49093000000157101","2026-05-27 12:02:04","Stored in Evidence Room","Not Matched"
"49093000000166819","49093000000013007","2026-06-28 13:40:59:644","2026-06-28 13:40:59:644","49093000000157668","49093000000164380","Knife","Ipsam quibusdam eligendi dignissimos quis dignissimos nihil corrupti accusamus accusamus.","https://crimesight.ai/evidence/491407","49093000000157104","2025-06-27 17:42:12","Stored in Evidence Room","Under Examination"
"49093000000166820","49093000000013007","2026-06-28 13:40:59:644","2026-06-28 13:40:59:644","49093000000157668","49093000000164378","Fingerprint Sample","Consectetur libero itaque molestias atque numquam veritatis maxime debitis fugiat optio tenetur molestiae.","https://crimesight.ai/evidence/131595","49093000000157068","2024-09-06 17:05:15","Collected","Matched"
"49093000000166821","49093000000013007","2026-06-28 13:40:59:644","2026-06-28 13:40:59:644","49093000000157668","49093000000164374","Fingerprint Sample","Voluptatum voluptas ullam officiis ratione placeat tenetur in nostrum facilis.","https://crimesight.ai/evidence/495056","49093000000157071","2025-01-04 11:36:00","Transferred to FSL","Completed"
"49093000000166822","49093000000013007","2026-06-28 13:40:59:644","2026-06-28 13:40:59:644","49093000000157668","49093000000164372","Vehicle","Voluptates iste earum soluta voluptatem repellat.","https://crimesight.ai/evidence/835846","49093000000157086","2025-02-22 10:37:55","Presented in Court","Under Examination"
"49093000000166823","49093000000013007","2026-06-28 13:40:59:644","2026-06-28 13:40:59:644","49093000000157669","49093000000164375","Laptop","Eveniet doloribus quaerat culpa quo dolor.","https://crimesight.ai/evidence/598119","49093000000157180","2024-10-02 08:04:46","Presented in Court","Completed"
"49093000000166824","49093000000013007","2026-06-28 13:40:59:644","2026-06-28 13:40:59:644","49093000000157669","49093000000164373","Vehicle","Impedit reiciendis quos impedit reprehenderit aliquam totam corporis quidem facilis dolorum consequatur.","https://crimesight.ai/evidence/458324","49093000000157070","2026-06-16 21:38:59","Stored in Evidence Room","Pending"
"49093000000166825","49093000000013007","2026-06-28 13:40:59:644","2026-06-28 13:40:59:644","49093000000157670","49093000000164374","Knife","Ducimus iste beatae quos quidem natus harum nisi placeat expedita.","https://crimesight.ai/evidence/909321","49093000000157060","2025-07-03 16:01:26","Presented in Court","Under Examination"
"49093000000166826","49093000000013007","2026-06-28 13:40:59:644","2026-06-28 13:40:59:644","49093000000157670","49093000000164377","Document","Magnam earum consequatur eum corporis ut at perferendis.","https://crimesight.ai/evidence/740700","49093000000157036","2026-06-01 16:20:47","Transferred to FSL","Not Matched"
"49093000000166827","49093000000013007","2026-06-28 13:40:59:644","2026-06-28 13:40:59:644","49093000000157671","49093000000164371","Vehicle","Dolore possimus possimus nesciunt unde tempore non eius a ea culpa occaecati corrupti.","https://crimesight.ai/evidence/337478","49093000000157206","2024-08-31 21:25:09","Stored in Evidence Room","Under Examination"
"49093000000166828","49093000000013007","2026-06-28 13:40:59:644","2026-06-28 13:40:59:644","49093000000157671","49093000000164373","Crime Scene Photograph","Quidem ad earum molestiae explicabo repudiandae saepe dignissimos architecto minima facilis.","https://crimesight.ai/evidence/554055","49093000000157078","2024-08-25 02:09:48","Collected","Pending"
